10012,22705,Valero,$2.89,"425 Newark St Hoboken, NJ",2.24mi,https://www.gasbuddy.com/station/22705,1560883196.7862973
10012,85209,Shell,$2.95,"164 14th St Jersey City, NJ",2.23mi,https://www.gasbuddy.com/station/85209,1560883196.7863202
10012,193850,Mobil,---,"185 Flatbush Ave Ext Brooklyn, NY",2.24mi,https://www.gasbuddy.com/station/193850,1560883196.7863426
10012,24694,Fuel 4,$2.59,"596 Grove St Jersey City, NJ",2.28mi,https://www.gasbuddy.com/station/24694,1560883196.7863657
10012,,Sunoco,$3.12,"14th St Jersey City, NJ",2.28mi,,1560883196.7863884
10013,24691,Mobil,$3.65,"51-63 8th Ave Manhattan, NY",1.09mi,https://www.gasbuddy.com/station/24691,1560883201.504713
10013,24687,Speedway,$2.64,"590 Luis Munoz Marin Blvd Jersey City, NJ",1.70mi,https://www.gasbuddy.com/station/24687,1560883201.504776
10013,22705,Exxon,$2.95,"597 Luis Munoz Marin Blvd Jersey City, NJ",1.74mi,https://www.gasbuddy.com/station/22705,1560883201.504816
10013,193850,Shell,$2.95,"164 14th St Jersey City, NJ",1.73mi,https://www.gasbuddy.com/station/193850,1560883201.504854
10013,24696,Fuel 4,$2.59,"596 Grove St Jersey City, NJ",1.79mi,https://www.gasbuddy.com/station/24696,1560883201.50489
10013,24694,Valero,$2.89,"425 Newark St Hoboken, NJ",1.79mi,https://www.gasbuddy.com/station/24694,1560883201.505012
10013,24695,Sunoco,$3.12,"14th St Jersey City, NJ",1.78mi,https://www.gasbuddy.com/station/24695,1560883201.505051
10013,35139,Valero,$2.71,"193 14th St Jersey City, NJ",1.82mi,https://www.gasbuddy.com/station/35139,1560883201.5050857
10013,55320,Gulf,---,"183 12th St Jersey City, NJ",1.80mi,https://www.gasbuddy.com/station/55320,1560883201.5051208
10013,,Lukoil,$2.93,"200 12th St Jersey City, NJ",1.85mi,,1560883201.5051558
10014,56287,Mobil,$3.65,"51-63 8th Ave Manhattan, NY",0.74mi,https://www.gasbuddy.com/station/56287,1560883206.739412
10014,24691,BP,---,"2430 FDR Drive New York, NY",1.56mi,https://www.gasbuddy.com/station/24691,1560883206.7394536
10014,24696,Speedway,$2.64,"590 Luis Munoz Marin Blvd Jersey City, NJ",1.93mi,https://www.gasbuddy.com/station/24696,1560883206.7394805
10014,56273,Valero,$2.89,"425 Newark St Hoboken, NJ",1.94mi,https://www.gasbuddy.com/station/56273,1560883206.739508
10014,24687,BP,$3.67,"466 10th Ave Manhattan, NY",1.92mi,https://www.gasbuddy.com/station/24687,1560883206.7395337
10014,22705,Exxon,$2.95,"597 Luis Munoz Marin Blvd Jersey City, NJ",1.97mi,https://www.gasbuddy.com/station/22705,1560883206.7395597
10014,193850,Shell,$2.95,"164 14th St Jersey City, NJ",1.96mi,https://www.gasbuddy.com/station/193850,1560883206.7395864
10014,24694,Fuel 4,$2.59,"596 Grove St Jersey City, NJ",2.02mi,https://www.gasbuddy.com/station/24694,1560883206.739612
10014,24695,Sunoco,$3.12,"14th St Jersey City, NJ",2.02mi,https://www.gasbuddy.com/station/24695,1560883206.7396376
10014,,Valero,$2.71,"193 14th St Jersey City, NJ",2.06mi,,1560883206.739663
10015,32840,Sinclair,$2.79,"2601 S Lewis Way Lakewood, CO",0.50mi,https://www.gasbuddy.com/station/32840,1560883211.5230098
10015,44856,Conoco,$2.67,"3505 S Kipling Pkwy Lakewood, CO",0.59mi,https://www.gasbuddy.com/station/44856,1560883211.5230513
10015,21487,Girton Mart,---,"9818 W Girton Dr Lakewood, CO",0.45mi,https://www.gasbuddy.com/station/21487,1560883211.5230765
10015,16681,Conoco,$2.78,"10815 W Jewell Ave Lakewood, CO",1.52mi,https://www.gasbuddy.com/station/16681,1560883211.5231
10015,44851,Shell,$2.77,"9207 W Jewell Ave Lakewood, CO",1.55mi,https://www.gasbuddy.com/station/44851,1560883211.523123
10015,44795,Conoco,$2.75,"3457 S Wadsworth Blvd Lakewood, CO",1.61mi,https://www.gasbuddy.com/station/44795,1560883211.523146
10015,44854,Sinclair,$2.75,"2900 S Wadsworth Blvd Denver, CO",1.60mi,https://www.gasbuddy.com/station/44854,1560883211.523219
10015,21488,Conoco,$2.74,"3440 S Wadsworth Blvd Lakewood, CO",1.66mi,https://www.gasbuddy.com/station/21488,1560883211.5232456
10015,44883,Gas Express,$2.62,"11991 W Jewell Ave  Lakewood, CO",1.74mi,https://www.gasbuddy.com/station/44883,1560883211.523269
10015,,Circle K,$2.87,"4490 S Kipling Pkwy Denver, CO",1.85mi,,1560883211.5232933
10016,56273,BP,---,"2430 FDR Drive New York, NY",1.00mi,https://www.gasbuddy.com/station/56273,1560883216.298871
10016,56297,BP,$3.67,"466 10th Ave Manhattan, NY",1.07mi,https://www.gasbuddy.com/station/56297,1560883216.2989178
10016,56292,Mobil,$3.00,"718 11th Ave Manhattan, NY",1.40mi,https://www.gasbuddy.com/station/56292,1560883216.2989478
10016,116415,Mobil,$3.65,"51-63 8th Ave Manhattan, NY",1.45mi,https://www.gasbuddy.com/station/116415,1560883216.2989748
10016,116413,CITGO,---,"47-15 11th St Long Island City, NY",1.54mi,https://www.gasbuddy.com/station/116413,1560883216.299001
10016,85227,BP,$2.85,"21-17 Jackson Ave Long Island City, NY",1.69mi,https://www.gasbuddy.com/station/85227,1560883216.2990274
10016,88228,Gulf,$2.69,"321 McGuiness Blvd Brooklyn, NY",1.78mi,https://www.gasbuddy.com/station/88228,1560883216.2990544
10016,76927,Bridge Stop,$2.99,"4202 21st St Long Island City, NY",1.83mi,https://www.gasbuddy.com/station/76927,1560883216.2990808
10016,83743,BP,$2.85,"256 McGuinness Blvd Brooklyn, NY",1.93mi,https://www.gasbuddy.com/station/83743,1560883216.2991083
10016,,Speedway,$2.75,"210 Greenpoint Ave Brooklyn, NY",1.96mi,,1560883216.2991347
10017,116413,CITGO,---,"47-15 11th St Long Island City, NY",0.91mi,https://www.gasbuddy.com/station/116413,1560883221.013909
10017,88228,BP,$2.85,"21-17 Jackson Ave Long Island City, NY",1.02mi,https://www.gasbuddy.com/station/88228,1560883221.013953
10017,56287,Bridge Stop,$2.99,"4202 21st St Long Island City, NY",1.05mi,https://www.gasbuddy.com/station/56287,1560883221.0139778
10017,147591,BP,---,"2430 FDR Drive New York, NY",1.28mi,https://www.gasbuddy.com/station/147591,1560883221.014002
10017,146425,Mobil,$2.95,"40-40 Crescent St Long Island City, NY",1.33mi,https://www.gasbuddy.com/station/146425,1560883221.0140247
10017,90305,Atlantic,$2.89,"39-01 21st St Long Island City, NY",1.31mi,https://www.gasbuddy.com/station/90305,1560883221.014049
10017,88230,Shell,$3.09,"38-02 21st St Long Island City, NY",1.37mi,https://www.gasbuddy.com/station/88230,1560883221.0140731
10017,85227,BP,$3.19,"36-42 21st St Long Island City, NY",1.47mi,https://www.gasbuddy.com/station/85227,1560883221.014096
10017,146422,Gulf,$2.69,"321 McGuiness Blvd Brooklyn, NY",1.44mi,https://www.gasbuddy.com/station/146422,1560883221.014119
10017,,Gulf,$3.09,"36-37 21st St Queens, NY",1.48mi,,1560883221.0141423
10018,56273,Mobil,$3.00,"718 11th Ave Manhattan, NY",0.62mi,https://www.gasbuddy.com/station/56273,1560883225.538396
10018,24673,BP,$3.67,"466 10th Ave Manhattan, NY",0.39mi,https://www.gasbuddy.com/station/24673,1560883225.538436
10018,24672,Speedway,$2.67,"612 John F Kennedy Blvd E Weehawken, NJ",1.11mi,https://www.gasbuddy.com/station/24672,1560883225.5384603
10018,149576,Exxon,$2.89,"1836 Park Ave  Weehawken, NJ",1.28mi,https://www.gasbuddy.com/station/149576,1560883225.5384846
10018,74702,Exxon,---,"979 John F Kennedy Blvd E Weehawken, NJ",1.34mi,https://www.gasbuddy.com/station/74702,1560883225.538508
10018,21527,Lukoil,---,"3205 Hudson Ave Union City, NJ",1.42mi,https://www.gasbuddy.com/station/21527,1560883225.5385318
10018,21162,BP,$2.69,"1400 Park Ave Hoboken, NJ",1.43mi,https://www.gasbuddy.com/station/21162,1560883225.538555
10018,56292,Speedway,$2.69,"1401 Willow Ave Hoboken, NJ",1.45mi,https://www.gasbuddy.com/station/56292,1560883225.538577
10018,22729,Mobil,$3.65,"51-63 8th Ave Manhattan, NY",1.47mi,https://www.gasbuddy.com/station/22729,1560883225.5385997
10018,,Sunoco,---,"1301 Willow Ave Hoboken, NJ",1.49mi,,1560883225.5386226
10019,56273,Mobil,$3.00,"718 11th Ave Manhattan, NY",0.64mi,https://www.gasbuddy.com/station/56273,1560883230.3516204
10019,56292,BP,$3.67,"466 10th Ave Manhattan, NY",0.84mi,https://www.gasbuddy.com/station/56292,1560883230.3522172
10019,56287,Mobil,$3.65,"51-63 8th Ave Manhattan, NY",1.87mi,https://www.gasbuddy.com/station/56287,1560883230.3522775
10019,149576,BP,---,"2430 FDR Drive New York, NY",1.86mi,https://www.gasbuddy.com/station/149576,1560883230.3523078
10019,24673,Exxon,---,"979 John F Kennedy Blvd E Weehawken, NJ",1.95mi,https://www.gasbuddy.com/station/24673,1560883230.3523388
10019,116415,Speedway,$2.67,"612 John F Kennedy Blvd E Weehawken, NJ",2.02mi,https://www.gasbuddy.com/station/116415,1560883230.3523722
10019,88228,CITGO,---,"47-15 11th St Long Island City, NY",2.08mi,https://www.gasbuddy.com/station/88228,1560883230.3525152
10019,116413,Bridge Stop,$2.99,"4202 21st St Long Island City, NY",2.14mi,https://www.gasbuddy.com/station/116413,1560883230.3525455
10019,55958,BP,$2.85,"21-17 Jackson Ave Long Island City, NY",2.19mi,https://www.gasbuddy.com/station/55958,1560883230.3525734
10019,,Exxon,---,"165 60th St West New York, NJ",2.23mi,,1560883230.3526008
10020,56273,Mobil,$3.00,"718 11th Ave Manhattan, NY",0.91mi,https://www.gasbuddy.com/station/56273,1560883235.0033424
10020,56287,BP,$3.67,"466 10th Ave Manhattan, NY",0.98mi,https://www.gasbuddy.com/station/56287,1560883235.0034082
10020,116415,BP,---,"2430 FDR Drive New York, NY",1.66mi,https://www.gasbuddy.com/station/116415,1560883235.003435
10020,56292,CITGO,---,"47-15 11th St Long Island City, NY",1.82mi,https://www.gasbuddy.com/station/56292,1560883235.003458
10020,88228,Mobil,$3.65,"51-63 8th Ave Manhattan, NY",1.86mi,https://www.gasbuddy.com/station/88228,1560883235.0034819
10020,116413,Bridge Stop,$2.99,"4202 21st St Long Island City, NY",1.90mi,https://www.gasbuddy.com/station/116413,1560883235.0035055
10020,146425,BP,$2.85,"21-17 Jackson Ave Long Island City, NY",1.93mi,https://www.gasbuddy.com/station/146425,1560883235.0035295
10020,90305,Atlantic,$2.89,"39-01 21st St Long Island City, NY",2.08mi,https://www.gasbuddy.com/station/90305,1560883235.0035527
10020,147591,Shell,$3.09,"38-02 21st St Long Island City, NY",2.11mi,https://www.gasbuddy.com/station/147591,1560883235.0035763
10020,,Mobil,$2.95,"40-40 Crescent St Long Island City, NY",2.17mi,,1560883235.0036
10021,88230,Shell,$3.09,"38-02 21st St Long Island City, NY",0.86mi,https://www.gasbuddy.com/station/88230,1560883240.0334675
10021,146422,BP,$3.19,"36-42 21st St Long Island City, NY",0.87mi,https://www.gasbuddy.com/station/146422,1560883240.0335078
10021,146425,Gulf,$3.09,"36-37 21st St Queens, NY",0.88mi,https://www.gasbuddy.com/station/146425,1560883240.0335338
10021,68006,Atlantic,$2.89,"39-01 21st St Long Island City, NY",0.89mi,https://www.gasbuddy.com/station/68006,1560883240.0335572
10021,88228,CITGO,$3.05,"36-02 21st St Long Island City, NY",0.87mi,https://www.gasbuddy.com/station/88228,1560883240.0335813
10021,147591,Bridge Stop,$2.99,"4202 21st St Long Island City, NY",1.00mi,https://www.gasbuddy.com/station/147591,1560883240.033605
10021,68025,Mobil,$2.95,"40-40 Crescent St Long Island City, NY",1.11mi,https://www.gasbuddy.com/station/68025,1560883240.033629
10021,68033,Mobil,$2.95,"32-09 21st St Long Island City, NY",1.07mi,https://www.gasbuddy.com/station/68033,1560883240.0336938
10021,56302,Gulf,---,"30-75 21st St Astoria, NY",1.22mi,https://www.gasbuddy.com/station/56302,1560883240.0337188
10021,,Shell,$2.79,"1855 1st Ave Manhattan, NY",1.28mi,,1560883240.0337422
10022,116415,Bridge Stop,$2.99,"4202 21st St Long Island City, NY",1.32mi,https://www.gasbuddy.com/station/116415,1560883244.6770291
10022,90305,CITGO,---,"47-15 11th St Long Island City, NY",1.41mi,https://www.gasbuddy.com/station/90305,1560883244.6770718
10022,146425,Shell,$3.09,"38-02 21st St Long Island City, NY",1.46mi,https://www.gasbuddy.com/station/146425,1560883244.6770973
10022,116413,Atlantic,$2.89,"39-01 21st St Long Island City, NY",1.44mi,https://www.gasbuddy.com/station/116413,1560883244.6771216
10022,56297,BP,$2.85,"21-17 Jackson Ave Long Island City, NY",1.48mi,https://www.gasbuddy.com/station/56297,1560883244.6771448
